amount,previous_attempts,previous_successful_payments,previous_failed_payments,checkout_abandonment_minutes,hour_of_day,is_temporary_failure,failure_reason,recovered
16410,2,3,0,0,21,0,card_declined,0
7101,2,2,1,5,11,0,insufficient_funds,0
5000,1,3,2,30,10,0,insufficient_funds,0
14182,1,4,0,0,1,0,insufficient_funds,1
5000,3,1,1,30,0,1,temporary,0
24364,1,3,0,0,19,0,checkout_abandoned,1
6002,1,1,2,1,15,0,checkout_abandoned,1
5000,3,2,0,2,9,0,insufficient_funds,1
5000,3,3,2,5,9,0,card_declined,0
9451,2,3,0,1,10,0,insufficient_funds,1
5000,2,2,0,0,19,0,insufficient_funds,0
10046,2,3,0,10,21,1,network_error,0
5000,3,3,1,1,10,0,card_declined,0
5000,2,4,1,0,9,1,temporary,1
5000,1,2,2,1,9,1,temporary,1
5072,2,2,3,1,11,0,card_declined,0
5000,1,0,1,2,7,0,insufficient_funds,1
16769,3,2,0,2,7,0,insufficient_funds,1
5000,1,1,2,2,11,0,checkout_abandoned,0
6722,2,0,2,30,19,1,network_error,1
5260,1,1,1,30,6,0,card_declined,0
5000,3,6,0,0,10,0,checkout_abandoned,0
5000,2,0,1,5,6,1,temporary,0
5000,1,0,1,0,11,0,insufficient_funds,0
35639,3,2,0,0,2,1,network_error,1
8771,2,1,1,0,11,1,network_error,0
5000,2,2,2,5,16,0,card_declined,0
5000,1,4,0,30,16,1,network_error,1
10229,1,4,1,10,15,0,card_declined,1
5000,3,1,0,0,12,0,insufficient_funds,1
15386,2,0,1,0,14,0,card_declined,1
5000,2,2,0,10,10,0,card_declined,0
6975,3,2,1,2,22,1,network_error,1
11454,2,1,2,2,15,1,temporary,1
5000,2,1,1,0,7,1,network_error,1
5000,3,0,2,10,15,0,card_declined,0
5040,1,4,1,10,7,1,network_error,1
8456,2,4,1,0,17,1,temporary,1
5000,3,1,0,30,8,0,card_declined,1
13016,1,0,0,1,11,0,card_declined,1
5000,1,2,1,0,13,0,checkout_abandoned,0
5000,2,3,2,30,23,0,checkout_abandoned,0
35488,1,5,1,0,13,0,card_declined,0
5000,1,0,1,0,13,1,temporary,1
5000,1,3,1,1,21,0,insufficient_funds,1
5000,3,2,1,2,19,0,card_declined,0
5256,1,1,1,5,0,0,card_declined,0
5000,3,3,0,30,11,0,insufficient_funds,0
5000,2,5,1,1,16,0,insufficient_funds,1
5000,3,2,1,0,8,0,card_declined,0
5853,1,1,0,1,5,0,checkout_abandoned,1
5000,3,1,0,10,12,1,network_error,0
32237,2,2,3,0,4,0,insufficient_funds,0
5000,3,4,2,0,13,0,card_declined,0
8783,3,1,4,5,16,0,checkout_abandoned,1
5000,2,4,0,0,7,0,checkout_abandoned,0
5000,3,1,0,1,15,1,network_error,0
5000,1,4,1,0,18,0,checkout_abandoned,1
21369,2,2,0,0,6,0,card_declined,1
5000,2,2,1,5,10,1,network_error,0
10488,3,2,1,10,14,0,insufficient_funds,0
5000,3,0,0,0,15,0,checkout_abandoned,0
5000,3,2,1,2,14,0,insufficient_funds,0
5000,3,5,0,1,6,1,temporary,1
17744,3,2,0,0,3,0,card_declined,1
5000,3,2,1,5,11,1,network_error,0
5000,2,1,0,5,7,1,network_error,0
5000,1,3,1,0,8,0,insufficient_funds,1
5000,3,1,1,30,19,1,temporary,0
5000,1,1,0,0,10,0,checkout_abandoned,0
5000,1,3,1,2,21,0,checkout_abandoned,0
5000,3,2,3,0,16,1,temporary,0
5000,1,6,1,2,4,1,network_error,1
5000,1,2,1,0,3,1,network_error,0
16324,2,2,0,0,15,1,temporary,1
7358,2,2,1,1,5,1,temporary,1
5928,1,0,0,0,22,0,insufficient_funds,0
5000,2,4,1,1,8,0,card_declined,1
5000,1,4,1,2,0,1,network_error,0
5000,1,4,1,30,6,0,card_declined,1
5000,1,3,1,0,20,1,network_error,1
11709,3,2,0,5,4,0,card_declined,1
12117,2,1,2,0,10,1,temporary,0
9233,3,1,1,30,19,1,temporary,1
5000,1,1,2,30,20,0,checkout_abandoned,1
5036,3,1,0,10,3,1,network_error,0
5000,3,2,0,0,18,1,network_error,1
5000,2,3,1,30,15,0,insufficient_funds,0
37689,3,1,2,1,4,0,card_declined,0
5000,2,3,0,0,10,1,temporary,1
5000,2,1,1,1,3,0,insufficient_funds,0
16510,3,2,0,0,3,1,temporary,1
5000,2,0,1,0,21,0,card_declined,0
5000,2,3,1,1,7,1,network_error,1
5000,3,2,0,30,8,0,insufficient_funds,0
5000,2,2,0,1,2,0,card_declined,1
5000,1,3,0,5,8,0,card_declined,1
8913,3,0,0,10,2,0,checkout_abandoned,1
9569,3,2,0,30,19,0,card_declined,0
8171,1,0,1,2,8,1,temporary,1
5000,3,1,0,2,23,1,temporary,1
5358,1,2,1,30,18,1,network_error,1
5000,1,2,0,5,19,1,temporary,1
5000,3,2,2,0,9,0,checkout_abandoned,0
42339,2,3,0,2,22,0,insufficient_funds,1
5408,2,0,0,2,13,0,insufficient_funds,0
5000,2,1,1,2,3,0,insufficient_funds,1
5886,1,2,0,5,3,0,insufficient_funds,1
5000,3,1,0,1,22,1,network_error,1
5000,1,3,1,0,21,1,temporary,1
5000,3,1,2,0,14,1,temporary,0
5000,3,2,0,10,7,0,card_declined,1
12543,1,1,1,30,16,1,network_error,1
8763,2,2,0,5,4,0,checkout_abandoned,1
8291,1,1,0,10,20,0,checkout_abandoned,1
5000,2,4,0,0,8,0,insufficient_funds,1
5000,2,3,1,10,9,0,card_declined,1
6451,1,3,1,1,23,0,checkout_abandoned,1
5000,3,1,1,5,20,0,card_declined,0
5000,3,3,0,5,15,0,card_declined,0
7641,1,2,1,10,2,0,insufficient_funds,1
5000,3,0,2,5,2,1,network_error,0
6161,3,0,0,5,12,0,card_declined,0
24166,2,3,0,1,3,1,network_error,1
5000,3,3,3,10,6,1,temporary,0
15983,1,2,0,5,18,0,insufficient_funds,1
8598,3,3,1,0,7,0,checkout_abandoned,0
5000,3,1,1,0,20,0,card_declined,0
5000,2,3,1,0,16,1,temporary,0
5000,3,0,0,0,1,1,network_error,0
5000,3,1,0,5,0,0,checkout_abandoned,1
5000,3,2,2,0,7,0,insufficient_funds,0
9087,2,5,1,0,1,1,network_error,1
17242,3,2,1,1,1,0,checkout_abandoned,0
6688,2,2,0,0,11,1,temporary,1
5000,2,2,2,0,2,0,card_declined,0
5000,1,1,0,1,23,0,card_declined,0
5274,1,2,3,2,3,1,temporary,1
5043,3,5,0,0,21,1,temporary,1
5901,2,0,0,30,10,0,insufficient_funds,0
40386,2,4,1,1,13,1,temporary,1
16993,3,1,1,30,0,0,card_declined,0
10775,1,1,2,2,19,0,insufficient_funds,1
5000,1,4,0,0,17,0,card_declined,1
5000,1,2,0,0,12,1,network_error,1
5000,1,1,0,5,9,0,checkout_abandoned,0
5000,2,3,0,2,12,0,card_declined,0
8106,3,4,0,30,9,0,card_declined,1
7022,1,3,0,30,20,0,insufficient_funds,1
5000,2,1,0,2,23,1,network_error,1
16265,1,5,1,0,10,1,network_error,1
5444,3,4,0,0,7,0,checkout_abandoned,1
5000,2,0,1,0,18,1,network_error,0
5000,1,1,2,0,0,0,insufficient_funds,0
6510,2,2,0,1,13,0,insufficient_funds,0
13001,2,0,0,0,9,1,network_error,1
5000,3,3,3,10,13,1,network_error,1
11247,1,3,0,10,11,1,network_error,1
5926,3,3,1,0,18,0,card_declined,0
5000,3,3,2,0,11,0,insufficient_funds,1
5000,1,1,0,10,5,0,insufficient_funds,1
15101,3,0,0,0,11,1,network_error,0
16252,3,1,1,0,19,0,card_declined,0
6787,2,3,1,5,8,0,insufficient_funds,1
21932,1,3,0,1,10,1,temporary,1
14137,2,7,0,10,13,1,temporary,0
9736,2,3,0,2,12,1,temporary,1
5000,1,3,2,0,20,1,temporary,1
27762,2,3,1,0,23,0,checkout_abandoned,0
8402,3,2,1,5,8,1,network_error,0
5000,2,3,0,1,15,0,checkout_abandoned,0
5000,3,2,0,1,12,0,checkout_abandoned,1
6353,1,3,1,5,16,1,network_error,1
5000,3,2,0,0,20,1,temporary,0
9893,2,2,1,30,20,1,network_error,1
5000,1,0,0,2,9,0,insufficient_funds,1
7119,3,0,0,10,23,0,card_declined,0
5000,2,4,1,10,3,0,checkout_abandoned,1
5000,2,5,0,2,16,1,network_error,1
5000,1,0,0,0,10,1,temporary,1
5000,3,5,2,5,10,0,insufficient_funds,1
32512,1,3,2,0,12,0,checkout_abandoned,1
19634,1,1,1,5,16,0,card_declined,0
7005,1,1,1,30,20,0,insufficient_funds,0
5000,2,3,3,2,6,0,card_declined,1
11432,1,0,1,30,20,1,network_error,0
15213,3,4,0,5,20,0,card_declined,1
5000,1,5,1,2,18,0,checkout_abandoned,1
5000,3,1,1,2,16,0,checkout_abandoned,1
5000,3,3,2,0,9,0,checkout_abandoned,0
15109,3,1,2,0,6,0,card_declined,0
38755,1,4,0,0,6,1,temporary,1
5324,1,3,1,30,9,0,card_declined,1
5000,3,3,2,0,10,0,checkout_abandoned,0
9035,2,3,0,5,5,0,checkout_abandoned,1
5000,3,2,0,0,7,0,card_declined,1
5000,1,3,0,1,5,1,temporary,1
9196,2,4,0,5,23,0,checkout_abandoned,0
6339,1,1,1,10,12,0,checkout_abandoned,1
5000,2,2,1,0,2,0,card_declined,0
5000,1,3,1,2,11,0,card_declined,0
5573,3,4,2,0,12,0,insufficient_funds,0
5000,2,2,0,0,10,1,network_error,1
5000,1,3,1,5,9,0,checkout_abandoned,1
5000,2,2,0,0,12,1,network_error,1
6902,2,1,0,0,18,0,insufficient_funds,0
5000,3,2,3,2,17,0,insufficient_funds,0
5000,2,3,1,0,14,1,temporary,1
13214,2,1,2,1,17,1,temporary,0
5000,3,2,2,2,1,0,insufficient_funds,0
5000,2,1,0,30,1,0,card_declined,1
5000,3,1,1,0,16,0,checkout_abandoned,0
5699,3,1,0,2,9,0,insufficient_funds,1
8618,3,3,0,5,11,0,checkout_abandoned,1
15165,3,3,1,1,19,1,temporary,0
5000,3,1,0,0,14,0,insufficient_funds,1
8835,2,2,1,10,13,0,card_declined,0
5977,2,2,1,0,2,1,network_error,1
5000,1,2,3,0,22,1,network_error,1
32877,3,3,0,1,12,0,checkout_abandoned,0
5000,3,1,0,0,8,0,card_declined,0
7476,3,1,0,5,12,1,temporary,0
7258,3,2,2,2,23,0,card_declined,0
6474,2,3,1,0,3,0,insufficient_funds,1
5000,1,3,0,30,2,0,insufficient_funds,0
11240,3,1,1,30,14,0,card_declined,1
5000,3,3,1,0,19,0,insufficient_funds,0
5000,3,0,1,30,21,0,checkout_abandoned,0
5000,2,1,0,0,20,1,temporary,1
5000,2,1,1,1,0,0,card_declined,0
7545,1,0,1,2,13,0,checkout_abandoned,0
14435,1,3,0,0,6,0,card_declined,1
5000,3,2,1,2,3,0,checkout_abandoned,0
10728,1,2,1,0,7,0,checkout_abandoned,0
5165,1,1,1,2,22,1,temporary,1
5000,3,1,1,30,13,1,network_error,0
5000,2,2,1,0,4,1,network_error,1
5000,1,0,2,0,17,0,card_declined,0
5000,2,5,0,2,23,0,insufficient_funds,1
7543,2,2,0,0,15,0,checkout_abandoned,0
6214,1,4,0,5,10,0,card_declined,1
5000,2,1,2,0,11,1,temporary,1
5000,2,1,1,0,7,0,checkout_abandoned,0
7515,3,0,0,0,23,1,network_error,1
5000,1,1,1,10,6,1,network_error,1
6647,3,1,0,0,8,0,checkout_abandoned,0
10731,1,1,0,30,2,0,checkout_abandoned,1
5000,3,2,1,0,18,0,checkout_abandoned,0
5000,3,1,3,0,10,0,checkout_abandoned,0
26224,2,1,0,5,19,1,temporary,1
6985,1,2,1,30,3,1,temporary,0
5000,1,1,0,0,2,0,card_declined,0
5000,2,3,0,30,10,0,checkout_abandoned,1
5000,3,2,1,10,1,1,network_error,0
5000,3,3,1,0,16,1,network_error,0
11889,1,0,0,1,23,0,checkout_abandoned,1
5000,1,3,0,0,22,0,checkout_abandoned,0
14669,2,2,0,0,8,0,card_declined,0
5000,2,2,1,30,5,0,card_declined,0
5000,3,1,1,10,16,1,network_error,0
5000,3,1,0,10,3,0,checkout_abandoned,1
5000,2,4,1,5,0,0,checkout_abandoned,0
5000,2,4,0,5,11,1,network_error,1
5000,2,4,0,2,18,0,insufficient_funds,1
11212,2,3,1,0,20,0,card_declined,0
5000,3,4,0,0,8,0,insufficient_funds,0
15707,1,3,0,30,1,0,card_declined,1
11165,3,7,2,2,13,0,insufficient_funds,1
17189,3,3,1,0,18,0,insufficient_funds,0
5000,2,1,3,10,1,0,card_declined,1
13546,2,4,1,2,10,1,network_error,0
5000,2,0,0,30,2,1,temporary,1
10027,3,4,1,1,11,0,checkout_abandoned,1
5000,1,5,1,5,19,0,insufficient_funds,1
5000,2,0,2,30,13,0,card_declined,0
5000,2,3,0,1,13,0,card_declined,1
5000,3,4,1,30,4,0,card_declined,0
5000,1,4,0,10,18,0,card_declined,1
7158,1,3,0,0,19,0,card_declined,0
5000,2,2,0,0,3,0,checkout_abandoned,0
5000,2,2,0,0,17,0,card_declined,0
19387,3,4,1,1,7,0,insufficient_funds,1
12134,1,0,2,10,23,0,card_declined,0
5000,1,2,2,5,20,0,insufficient_funds,0
5000,2,2,1,5,19,1,temporary,1
13622,2,2,2,0,14,0,insufficient_funds,0
7474,1,2,0,0,9,1,network_error,1
5700,1,4,1,0,16,0,card_declined,0
14693,2,1,1,0,14,0,insufficient_funds,0
5000,1,3,1,0,4,0,card_declined,0
5070,3,1,1,30,12,1,temporary,1
5000,1,3,2,0,13,0,card_declined,0
5000,3,3,0,0,22,1,temporary,0
5000,1,2,1,10,17,1,network_error,1
5286,2,1,1,0,20,0,card_declined,0
5086,3,2,1,5,4,0,insufficient_funds,1
5000,2,1,0,1,15,0,card_declined,0
10957,3,2,0,10,7,1,network_error,1
5000,1,0,0,0,5,1,temporary,0
5000,3,4,1,30,0,1,temporary,1
5000,1,5,1,5,13,0,card_declined,1
7031,2,1,0,0,23,0,checkout_abandoned,0
5000,1,0,0,5,14,0,checkout_abandoned,1
11978,3,3,0,5,21,0,card_declined,0
5000,1,0,0,30,16,1,network_error,1
16646,3,2,1,0,2,1,network_error,1
5000,2,0,2,30,17,0,card_declined,0
5000,2,1,2,10,19,0,insufficient_funds,1
33315,2,2,0,1,19,0,card_declined,1
5000,1,1,1,5,13,0,card_declined,1
16964,1,3,0,2,12,0,insufficient_funds,1
5110,3,0,0,30,23,0,checkout_abandoned,0
7445,3,3,0,0,23,0,card_declined,1
5270,3,2,3,10,12,1,temporary,0
11474,2,1,2,10,18,0,checkout_abandoned,1
5000,1,2,2,0,4,0,checkout_abandoned,0
5000,2,2,1,2,15,0,card_declined,1
5000,2,2,0,5,20,1,temporary,1
5430,2,5,0,10,21,0,checkout_abandoned,0
5000,2,1,1,0,22,1,temporary,0
9999,3,5,2,0,3,0,checkout_abandoned,0
18119,2,4,0,2,12,1,temporary,1
5000,1,1,1,5,13,1,temporary,0
5000,3,3,1,0,9,1,network_error,1
5000,2,1,1,10,0,0,card_declined,0
37435,2,2,1,1,18,0,checkout_abandoned,0
6665,2,1,0,1,18,1,temporary,1
7941,3,2,1,10,2,1,network_error,1
5000,3,2,0,2,8,0,insufficient_funds,1
5000,3,2,1,0,20,0,card_declined,0
8178,2,1,0,1,6,0,checkout_abandoned,1
5000,1,2,0,0,20,0,card_declined,1
14410,2,2,0,10,0,0,insufficient_funds,0
49604,3,2,0,0,7,1,network_error,1
5000,3,1,0,0,21,1,network_error,1
5000,3,1,1,0,0,0,card_declined,0
5000,3,2,0,0,12,0,insufficient_funds,0
24494,2,2,1,0,0,0,checkout_abandoned,0
13937,1,3,0,0,4,1,network_error,1
5000,2,1,1,5,23,0,insufficient_funds,0
5097,1,2,0,1,11,1,network_error,1
5000,3,3,0,5,18,1,network_error,1
11968,3,2,1,0,20,1,temporary,0
5000,2,3,2,2,8,1,network_error,0
5000,2,2,3,0,16,0,insufficient_funds,0
9034,1,2,1,0,21,0,card_declined,0
5000,1,2,0,30,10,0,checkout_abandoned,0
5000,1,3,0,2,21,1,network_error,1
5000,1,3,0,0,1,0,card_declined,1
10887,1,3,0,30,21,1,temporary,1
25501,3,0,0,10,9,1,network_error,0
8826,3,1,1,1,12,1,temporary,1
10974,2,0,1,0,4,1,network_error,1
5000,1,0,0,1,19,1,temporary,0
5000,3,1,1,10,6,0,insufficient_funds,1
9452,2,0,0,1,0,0,checkout_abandoned,0
5832,2,1,2,0,2,1,temporary,1
5000,2,0,1,0,3,1,network_error,0
5000,2,1,2,30,14,0,checkout_abandoned,0
5000,3,0,0,0,15,1,temporary,0
5000,3,2,0,2,4,0,insufficient_funds,1
21627,2,2,1,5,2,0,card_declined,0
7941,3,2,0,0,5,0,checkout_abandoned,1
19402,3,2,0,0,1,0,card_declined,0
6395,1,3,1,0,7,1,temporary,1
5331,3,2,1,2,2,0,card_declined,1
5000,2,4,3,10,4,0,checkout_abandoned,0
5000,1,6,2,1,10,0,card_declined,1
5000,3,3,1,0,7,1,temporary,1
5000,3,2,0,0,11,1,temporary,1
5000,2,2,0,10,5,0,card_declined,0
5000,1,3,0,2,22,0,insufficient_funds,1
7431,3,4,2,2,1,1,network_error,0
7795,3,1,0,0,10,1,network_error,0
5000,1,3,1,5,4,0,checkout_abandoned,1
7854,2,3,0,0,12,0,checkout_abandoned,0
5000,1,1,1,30,11,0,checkout_abandoned,1
5000,1,0,1,2,19,0,card_declined,1
5000,2,2,1,0,17,0,checkout_abandoned,0
14457,1,4,0,5,19,0,card_declined,1
5000,2,2,0,0,10,0,checkout_abandoned,1
5501,2,3,1,10,7,1,network_error,1
23986,2,4,1,1,15,0,checkout_abandoned,1
5000,3,2,2,10,17,0,card_declined,0
5000,1,3,0,30,4,0,checkout_abandoned,1
5000,3,5,0,1,21,0,card_declined,1
25015,1,3,1,0,11,0,checkout_abandoned,0
5000,1,3,0,0,19,0,card_declined,1
5149,2,0,1,0,1,0,checkout_abandoned,1
19040,1,4,1,0,7,0,checkout_abandoned,1
9523,1,0,0,5,8,1,temporary,1
5000,2,3,2,0,17,0,card_declined,0
5000,3,5,1,5,5,1,temporary,1
8062,2,2,0,0,17,1,network_error,0
5000,3,3,1,0,19,1,temporary,0
5000,1,1,1,0,5,0,card_declined,0
5000,1,3,0,10,23,1,network_error,1
5000,2,1,0,5,16,1,temporary,1
24742,3,1,1,30,12,1,network_error,0
5865,3,3,1,2,2,0,card_declined,0
5000,1,4,0,2,12,1,temporary,1
5000,2,2,1,0,6,0,checkout_abandoned,1
5000,2,1,1,0,9,1,network_error,0
5000,3,0,0,2,0,1,network_error,1
13579,1,1,1,2,18,1,temporary,1
45788,2,3,0,10,3,1,temporary,1
10161,3,2,1,2,12,0,insufficient_funds,1
5000,2,1,3,0,2,1,temporary,0
5000,3,2,4,5,7,1,temporary,1
5000,2,1,3,0,22,0,insufficient_funds,0
38552,2,3,0,30,4,1,network_error,1
5000,1,1,0,1,3,0,insufficient_funds,1
40767,3,3,0,1,22,0,insufficient_funds,1
19801,1,2,1,0,1,0,insufficient_funds,0
5000,3,3,0,0,23,1,temporary,1
5000,3,3,0,0,18,0,insufficient_funds,1
5000,2,2,0,0,9,0,checkout_abandoned,0
5000,3,2,1,2,15,0,checkout_abandoned,1
5000,3,0,0,1,14,0,checkout_abandoned,1
98345,3,1,1,2,15,0,checkout_abandoned,0
5000,1,2,2,10,4,0,checkout_abandoned,0
6179,1,4,2,10,21,1,network_error,1
9104,1,1,0,30,11,1,network_error,1
5000,1,0,0,0,15,0,card_declined,0
5487,3,5,0,0,17,1,temporary,1
5000,1,2,0,30,16,0,insufficient_funds,0
5467,1,1,1,10,11,0,checkout_abandoned,1
8195,3,4,2,0,10,1,network_error,0
6819,1,5,3,0,13,1,network_error,1
8692,3,2,0,0,13,0,insufficient_funds,1
20183,3,3,0,2,19,0,insufficient_funds,0
12543,2,0,0,0,18,0,insufficient_funds,0
5277,3,2,0,1,15,0,card_declined,0
5000,3,2,1,0,8,1,temporary,1
5000,1,1,2,30,11,1,network_error,0
5000,1,3,0,10,0,1,temporary,1
6325,2,2,1,2,6,1,temporary,1
5000,2,2,0,0,10,0,insufficient_funds,0
5000,3,2,0,0,14,1,temporary,1
5000,1,2,0,0,9,1,temporary,1
5000,1,1,1,10,1,1,network_error,0
5000,1,2,0,2,4,0,card_declined,1
5000,1,1,1,0,4,1,temporary,0
5000,3,2,0,0,17,1,temporary,1
5000,2,4,0,10,21,0,checkout_abandoned,1
5000,3,1,0,2,19,0,checkout_abandoned,1
7185,1,4,1,0,11,1,network_error,1
10303,1,0,1,30,3,0,card_declined,0
5000,3,2,1,10,21,0,insufficient_funds,0
5000,1,1,0,0,11,1,network_error,1
8412,1,4,2,0,18,0,card_declined,1
5000,2,1,0,0,7,0,checkout_abandoned,0
5000,1,1,2,0,7,1,temporary,0
16260,1,4,0,1,13,1,temporary,1
11898,2,0,1,30,16,0,checkout_abandoned,0
8969,2,0,1,10,2,0,checkout_abandoned,0
12402,2,1,3,30,9,0,insufficient_funds,0
5000,2,2,0,30,22,0,checkout_abandoned,0
19031,1,1,2,0,14,0,insufficient_funds,0
7274,1,2,0,10,1,0,insufficient_funds,0
13504,2,1,1,30,15,1,temporary,0
7238,1,2,2,5,19,0,checkout_abandoned,1
5161,2,1,0,30,20,1,network_error,0
5000,1,0,0,1,4,0,checkout_abandoned,1
7094,2,4,2,10,4,1,temporary,0
5000,3,1,1,10,18,0,card_declined,1
11706,2,3,1,0,21,0,insufficient_funds,1
5000,2,0,0,10,6,1,temporary,1
5000,2,1,0,1,3,1,network_error,1
37980,2,1,1,0,18,1,temporary,0
5000,3,2,3,0,18,0,card_declined,0
5000,1,0,0,5,21,1,temporary,1
5000,1,0,1,10,16,1,network_error,0
6876,3,1,1,10,22,0,card_declined,0
5000,2,1,2,30,19,0,card_declined,0
5000,1,1,1,30,20,1,temporary,0
11485,2,1,0,0,18,0,checkout_abandoned,1
5000,1,4,0,5,10,0,card_declined,0
10814,2,2,2,0,2,1,network_error,0
11183,3,5,0,5,10,1,network_error,1
14114,1,4,3,1,6,1,temporary,0
5656,3,3,1,30,22,0,checkout_abandoned,0
125650,1,1,2,0,8,0,insufficient_funds,0
14108,1,3,1,0,21,1,temporary,1
6801,3,4,1,2,8,0,checkout_abandoned,1
5000,2,2,0,2,11,0,insufficient_funds,1
5000,3,4,0,10,16,0,insufficient_funds,1
20462,3,1,0,30,9,1,temporary,0
27160,3,0,1,0,16,1,network_error,1
21554,1,3,1,5,2,0,card_declined,0
10777,1,1,2,10,14,0,insufficient_funds,0
5000,1,2,3,30,8,1,network_error,0
7999,2,3,0,0,4,0,checkout_abandoned,1
5000,2,2,0,0,11,0,card_declined,1
5000,3,1,2,0,2,0,checkout_abandoned,0
6242,1,3,1,0,19,1,temporary,1
8293,1,3,1,0,21,1,network_error,1
12129,2,2,0,0,7,0,card_declined,1
8079,2,2,1,0,8,0,insufficient_funds,0
8363,3,0,1,0,7,0,card_declined,1
5000,1,0,1,10,20,1,network_error,1
5000,2,2,0,2,0,0,checkout_abandoned,0
5000,3,1,0,0,3,1,temporary,0
5000,2,1,2,1,0,1,temporary,0
10307,3,2,1,10,14,1,network_error,1
5000,2,3,2,0,19,1,temporary,0
11760,1,6,1,0,16,1,network_error,1
14888,3,3,1,5,3,0,checkout_abandoned,1
5000,2,3,3,1,9,0,card_declined,0
8868,1,4,0,5,23,0,card_declined,1
5000,1,2,1,0,19,1,network_error,1
5000,1,3,3,0,1,0,insufficient_funds,0
5559,1,2,0,2,3,1,network_error,0
5000,3,3,0,1,19,1,network_error,1
5000,2,2,1,10,15,1,temporary,0
35431,1,1,2,5,2,0,insufficient_funds,1
5000,1,2,2,0,5,0,insufficient_funds,0
7207,1,1,1,0,15,0,card_declined,1
5000,3,1,1,2,19,1,network_error,1
12188,2,2,1,10,18,0,checkout_abandoned,1
6623,1,0,1,0,1,0,checkout_abandoned,1
7182,3,2,1,2,5,0,card_declined,1
5000,3,2,0,0,13,1,network_error,1
5000,1,1,2,5,13,0,insufficient_funds,1
12422,3,3,2,10,23,0,insufficient_funds,0
28876,3,2,0,0,18,1,network_error,1
7945,1,4,1,5,6,0,checkout_abandoned,1
5000,3,1,1,5,4,1,network_error,1
6897,2,1,1,0,1,1,temporary,0
55685,2,2,0,0,12,1,network_error,0
5444,1,0,4,1,3,0,insufficient_funds,0
21201,1,3,1,10,12,0,card_declined,0
5000,3,2,0,0,15,0,insufficient_funds,1
5000,3,1,0,0,18,0,card_declined,1
9132,1,2,0,0,12,1,temporary,0
7312,1,2,0,0,8,0,insufficient_funds,0
5000,2,0,0,2,20,0,insufficient_funds,1
5000,3,4,2,5,15,0,checkout_abandoned,0
13204,3,2,0,0,15,1,temporary,1
16180,3,0,0,0,22,1,temporary,0
22295,2,2,1,1,22,1,network_error,1
29849,1,1,1,0,17,0,insufficient_funds,0
5622,3,0,2,1,3,1,temporary,0
5000,3,2,2,0,0,0,checkout_abandoned,1
18977,2,2,1,1,13,0,checkout_abandoned,0
10027,2,2,1,10,3,0,insufficient_funds,1
5000,1,1,2,1,21,0,checkout_abandoned,0
5000,2,2,0,1,9,0,insufficient_funds,1
8037,1,3,0,2,6,1,temporary,1
5000,2,1,3,1,9,0,checkout_abandoned,0
5000,1,3,2,1,16,0,insufficient_funds,0
14364,2,1,0,0,7,0,checkout_abandoned,0
10499,1,1,1,10,3,1,temporary,1
18580,3,1,1,2,10,1,network_error,1
5000,2,5,3,0,11,1,temporary,0
6332,3,1,1,2,22,0,insufficient_funds,0
9844,1,3,0,0,1,0,insufficient_funds,0
5000,1,3,1,0,19,0,card_declined,1
5000,1,2,0,2,7,1,temporary,1
5000,2,2,2,0,3,1,temporary,1
5022,1,1,2,0,3,0,checkout_abandoned,0
25030,3,3,2,2,10,1,network_error,1
37145,3,5,0,2,15,0,checkout_abandoned,1
5000,3,1,0,0,16,0,card_declined,0
8321,1,2,1,10,18,1,temporary,1
8593,2,2,0,30,3,0,card_declined,0
7241,2,1,0,0,14,0,checkout_abandoned,0
7324,2,2,1,0,1,0,card_declined,0
6659,2,4,0,0,10,0,checkout_abandoned,0
26570,3,1,1,0,22,0,insufficient_funds,0
14801,3,2,1,0,14,0,checkout_abandoned,1
5000,1,1,0,0,18,0,checkout_abandoned,0
10891,1,1,0,30,1,0,insufficient_funds,0
11996,1,0,2,5,21,1,network_error,1
6734,2,3,2,0,9,0,insufficient_funds,1
15236,2,3,1,0,18,1,network_error,0
5931,3,5,0,5,8,0,insufficient_funds,1
6005,1,1,3,0,16,0,insufficient_funds,0
5548,1,1,3,1,12,0,insufficient_funds,0
5000,1,4,2,0,18,1,network_error,1
5000,1,0,1,10,22,1,network_error,1
5000,1,4,0,0,12,0,checkout_abandoned,1
5000,1,4,1,0,0,1,network_error,1
20620,3,1,0,0,6,0,insufficient_funds,0
8137,3,4,1,0,8,0,checkout_abandoned,1
5000,3,3,2,1,2,1,network_error,0
5000,2,2,0,5,11,1,network_error,0
6608,2,2,0,5,14,1,temporary,1
13245,3,2,1,0,12,1,temporary,1
5000,1,0,1,0,5,0,insufficient_funds,0
5000,2,2,1,0,8,1,temporary,0
11708,3,4,2,0,19,1,network_error,1
5000,2,3,0,10,3,1,temporary,1
5000,1,3,1,30,12,1,temporary,1
5000,2,3,1,0,19,0,checkout_abandoned,0
5000,3,1,4,5,23,1,network_error,1
5000,1,1,2,0,12,0,card_declined,1
5639,2,1,0,30,9,0,insufficient_funds,0
33645,1,2,0,2,15,0,checkout_abandoned,1
5000,1,2,0,0,10,0,insufficient_funds,1
6579,3,1,1,0,19,0,card_declined,0
36125,2,0,0,1,6,1,temporary,1
5000,1,3,2,1,7,0,card_declined,0
30172,2,1,2,0,6,0,insufficient_funds,0
5000,1,5,1,0,18,1,temporary,0
